"","year","month","plot","point","N.N","temperature_C","volumetric_water_content","chamber_height","flux"
"525",10,8,1,25,462,19.8,12,3.9,0.17
"526",10,9,1,1,478,22.3,14,4,0.26
"527",10,9,1,2,489,21.7,18,3.3,0.17
"528",10,9,1,3,485,21.5,12,3.9,0.23
"529",10,9,1,4,570,21.8,28,3.1,0.32
"530",10,9,1,5,470,21.3,17,5.2,0.21
"531",10,9,1,6,465,21.5,15,5.3,0.16
"532",10,9,1,7,467,21.1,18,3.9,0.18
"533",10,9,1,8,470,21.4,9,2.5,0.22
"534",10,9,1,9,871,21.6,20,2.7,0.1
"535",10,9,1,10,508,21.5,18,7.2,0.15
"536",10,9,1,11,483,21.3,10,4.5,0.25
"537",10,9,1,12,472,21.7,13,4.7,0.14
"538",10,9,1,13,489,21.5,22,2,0.25
"539",10,9,1,14,472,21.4,16,4.1,0.28
"540",10,9,1,15,544,21.8,19,4.5,0.2
"541",10,9,1,16,496,21.7,18,5.2,0.12
"542",10,9,1,17,571,21.8,15,4.5,0.24
"543",10,9,1,18,448,21.8,21,5.8,0.3
"544",10,9,1,19,578,21.6,17,4.3,0.11
"545",10,9,1,20,448,21.9,11,4.6,0.27
"546",10,9,1,21,581,22.1,11,4.7,0.09
"547",10,9,1,22,457,22,13,3.9,0.24
"548",10,9,1,23,511,21.5,12,4.2,0.33
"549",10,9,1,24,512,21.8,18,3.8,0.33
"550",10,9,1,25,429,22.1,9,4.1,0.2
"551",8,11,2,1,349,24.5,5,4.5,0.11
"552",8,11,2,2,NA,NA,NA,NA,NA
"553",8,11,2,3,NA,NA,NA,NA,NA
"554",8,11,2,4,NA,NA,NA,NA,NA
"555",8,11,2,5,NA,NA,NA,NA,NA
"556",8,11,2,6,NA,NA,NA,NA,NA
"557",8,11,2,7,NA,NA,NA,NA,NA
"558",8,11,2,8,NA,NA,NA,NA,NA
"559",8,11,2,9,NA,NA,NA,NA,NA
"560",8,11,2,10,NA,NA,NA,NA,NA
"561",8,11,2,11,NA,NA,NA,NA,NA
"562",8,11,2,12,NA,NA,NA,NA,NA
"563",8,11,2,13,NA,NA,NA,NA,NA
"564",8,11,2,14,NA,NA,NA,NA,NA
"565",8,11,2,15,NA,NA,NA,NA,NA
"566",8,11,2,16,NA,NA,NA,NA,NA
"567",8,11,2,17,NA,NA,NA,NA,NA
"568",8,11,2,18,NA,NA,NA,NA,NA
"569",8,11,2,19,NA,NA,NA,NA,NA
"570",8,11,2,20,NA,NA,NA,NA,NA
"571",8,11,2,21,NA,NA,NA,NA,NA
"572",8,11,2,22,NA,NA,NA,NA,NA
"573",8,11,2,23,NA,NA,NA,NA,NA
"574",8,11,2,24,NA,NA,NA,NA,NA
"575",8,11,2,25,NA,NA,NA,NA,NA
"576",9,1,2,1,512,23,10,5.3,0.56
"577",9,1,2,2,982,22.9,10,5,1.78
"578",9,1,2,3,761,22.9,10,4.8,0.35
"579",9,1,2,4,607,23.3,11,4,0.74
"580",9,1,2,5,541,23,12,1.75,0.8
"581",9,1,2,6,517,23.3,11,4,0.62
"582",9,1,2,7,619,23.4,8,4.5,0.93
"583",9,1,2,8,762,23.3,9,5,0.41
"584",9,1,2,9,490,23.1,9,4,0.39
"585",9,1,2,10,495,23.5,10,4.6,1.09
"586",9,1,2,11,696,23,9,4.5,0.94
"587",9,1,2,12,530,23.6,11,4.5,1.01
"588",9,1,2,13,505,23.3,8,3,0.65
"589",9,1,2,14,583,23.5,8,5.5,0.49
"590",9,1,2,15,617,23.5,10,4.5,0.85
"591",9,1,2,16,529,23.5,12,4,0.45
"592",9,1,2,17,547,23.6,11,4.5,0.45
"593",9,1,2,18,556,23.1,10,4,0.33
"594",9,1,2,19,486,23.1,8,4.5,0.6
"595",9,1,2,20,476,23.5,11,5,0.59
"596",9,1,2,21,552,23.5,8,4,0.55
"597",9,1,2,22,512,23.8,11,3.5,1.01
"598",9,1,2,23,494,23.6,8,4,0.79
"599",9,1,2,24,469,23.9,8,3.5,0.69
"600",9,1,2,25,509,23.7,10,3.5,2.17
"601",9,2,2,1,488,22.5,27,4.4,0.49
"602",9,2,2,2,458,22.1,24,5.2,0.28
"603",9,2,2,3,526,22.1,43,5,0.38
"604",9,2,2,4,519,22.1,28,4.5,0.52
"605",9,2,2,5,506,22.7,33,1.75,0.55
"606",9,2,2,6,478,22.7,29,5,0.47
"607",9,2,2,7,502,229,31,5.2,0.78
"608",9,2,2,8,559,23.1,26,5,0.49
"609",9,2,2,9,525,23,35,5.2,0.32
"610",9,2,2,10,501,23.1,29.9,4.5,1.33
"611",9,2,2,11,473,22.8,20,5.1,0.62
"612",9,2,2,12,593,23.5,24,3.3,0.98
"613",9,2,2,13,450,23.4,22,4,0.82
"614",9,2,2,14,497,23.2,38,5.15,0.46
"615",9,2,2,15,468,23.2,23,4.75,1.07
"616",9,2,2,16,674,23.4,29,4.5,0.41
"617",9,2,2,17,553,23.5,20,4.8,0.5
"618",9,2,2,18,704,23.1,29,4.75,0.18
"619",9,2,2,19,506,23,20,5.5,0.5
"620",9,2,2,20,494,23.5,21,5.25,0.72
"621",9,2,2,21,471,23.1,22,4.25,0.56
"622",9,2,2,22,513,23.3,21,3,0.83
"623",9,2,2,23,440,23.4,23,4.5,0.55
"624",9,2,2,24,491,23.8,26,3.3,0.48
"625",9,2,2,25,499,23.9,22,3.75,1.18
"626",9,3,2,1,575,23.3,32,4.7,0.58
"627",9,3,2,2,480,23.4,29,5,0.27
"628",9,3,2,3,598,23.4,24,5.1,0.37
"629",9,3,2,4,535,23.6,27,4.3,0.73
"630",9,3,2,5,488,23.4,34,2.75,0.58
"631",9,3,2,6,572,23.6,36,5,0.47
"632",9,3,2,7,495,23.9,25,6,0.75
"633",9,3,2,8,545,24,23,4.75,0.44
"634",9,3,2,9,524,23.6,23,5.2,0.37
"635",9,3,2,10,551,23.9,32,4.5,0.67
"636",9,3,2,11,509,23.6,24,5.1,0.73
"637",9,3,2,12,589,24.5,27,3.25,0.8
"638",9,3,2,13,472,23.9,27,3.3,0.76
"639",9,3,2,14,468,23.9,27,5,0.4
"640",9,3,2,15,470,24,31,5.3,0.82
"641",9,3,2,16,681,24.1,32,4.8,0.39
"642",9,3,2,17,465,24.1,28,4.4,0.46
"643",9,3,2,18,461,23.8,33,4.25,0.24
"644",9,3,2,19,477,23.7,20,5,0.43
"645",9,3,2,20,540,24.4,23,5.5,0.59
"646",9,3,2,21,477,24.3,30,4,0.57
"647",9,3,2,22,454,24.3,26,3.4,0.83
"648",9,3,2,23,450,24.4,31,4.5,0.57
"649",9,3,2,24,463,24.4,34,4,0.55
"650",9,3,2,25,565,24.9,36,4.6,0.69
"651",9,4,2,1,465,22.2,20,4.5,0.69
"652",9,4,2,2,479,22.4,20,5.2,0.36
"653",9,4,2,3,506,22.8,24,5,0.41
"654",9,4,2,4,487,22.7,23,4.5,0.55
"655",9,4,2,5,521,22.5,29,1.1,0.54
"656",9,4,2,6,484,22.7,31,5,0.63
"657",9,4,2,7,467,23.2,23,5.7,0.57
"658",9,4,2,8,554,23,21,4.5,0.36
"659",9,4,2,9,494,22.7,21,4.8,0.44
"660",9,4,2,10,506,22.9,24,4.1,0.81
"661",9,4,2,11,595,22.7,18,5,0.6
"662",9,4,2,12,607,23.2,17,3,0.53
"663",9,4,2,13,527,23.3,17,2.8,0.8
"664",9,4,2,14,495,22.8,23,5.3,0.4
"665",9,4,2,15,524,23.4,22,5.3,0.82
"666",9,4,2,16,467,22.8,25,5.1,0.74
"667",9,4,2,17,458,23.5,21,4.4,0.5
"668",9,4,2,18,531,23,22,4.3,0.21
"669",9,4,2,19,526,22.5,19,5.3,0.38
"670",9,4,2,20,575,23.2,23,5.4,0.5
"671",9,4,2,21,463,23.3,17,4.4,0.58
"672",9,4,2,22,525,23,19,2.5,0.79
"673",9,4,2,23,480,23.4,20,4.9,0.63
"674",9,4,2,24,473,23,28,3.6,0.79
"675",9,4,2,25,479,23.4,30,3.7,0.92
"676",9,5,2,1,496,23.3,12,4.5,0.44
"677",9,5,2,2,548,23.5,10,4.8,0.26
"678",9,5,2,3,752,22.7,12,4.75,0.2
"679",9,5,2,4,458,22.8,11,5.25,0.47
"680",9,5,2,5,583,22.6,11,2.3,0.3
"681",9,5,2,6,711,22.9,14,5,0.11
"682",9,5,2,7,771,23.4,11,5.9,0.28
"683",9,5,2,8,524,22.8,7,4.5,0.21
"684",9,5,2,9,506,23,10,4.7,0.23
"685",9,5,2,10,482,23,11,3.8,0.65
"686",9,5,2,11,498,22.8,6,4.51,0.4
"687",9,5,2,12,728,23.2,9,4.2,0.14
"688",9,5,2,13,484,23,12,3.4,0.66
"689",9,5,2,14,577,23.2,6,5.1,0.25
"690",9,5,2,15,624,23.3,10,4.6,0.43
"691",9,5,2,16,507,22.7,9,5.1,0.45
"692",9,5,2,17,521,23.4,10,4.5,0.28
"693",9,5,2,18,490,22.9,7,4.3,0.09
"694",9,5,2,19,457,22.6,9,4.8,0.33
"695",9,5,2,20,639,23.4,11,5.5,0.13
"696",9,5,2,21,605,23.2,9,4.1,0.17
"697",9,5,2,22,535,23.3,10,2.4,0.4
"698",9,5,2,23,677,23.5,11,4.53,0.22
"699",9,5,2,24,514,22.7,10,3.5,0.41
"700",9,5,2,25,447,22.9,12,5,0.6
"701",9,6,2,1,470,16.4,30,4.1,0.28
"702",9,6,2,2,435,17,23,5.2,0.28
"703",9,6,2,3,465,17.3,24,5.5,0.26
"704",9,6,2,4,514,17.6,28,5.1,0.19
"705",9,6,2,5,472,16.6,34,2.3,0.32
"706",9,6,2,6,509,17.2,32,5.2,0.3
"707",9,6,2,7,485,18.3,24,5.8,0.82
"708",9,6,2,8,459,18.1,17,7.5,0.3
"709",9,6,2,9,464,16.3,20,5,0.35
"710",9,6,2,10,489,17.4,24,3.8,0.43
"711",9,6,2,11,513,17.2,16,4.8,0.45
"712",9,6,2,12,525,17.6,22,3.4,0.3
"713",9,6,2,13,687,17,21,4.3,0.36
"714",9,6,2,14,516,17.5,28,4.9,0.14
"715",9,6,2,15,494,17.8,28,5.3,0.44
"716",9,6,2,16,515,17.8,29,4.7,0.18
"717",9,6,2,17,480,17.2,26,4.6,0.25
"718",9,6,2,18,437,18.2,28,4.2,0.21
"719",9,6,2,19,550,17.6,19,4.9,0.1
"720",9,6,2,20,468,18.3,22,4.8,0.43
"721",9,6,2,21,590,18,19,4,0.41
"722",9,6,2,22,477,17.5,24,2.7,0.55
"723",9,6,2,23,448,17.5,26,4.8,0.63
"724",9,6,2,24,471,17.7,31,4.6,0.61
"725",9,6,2,25,568,18,26,4.4,0.46
"726",9,7,2,1,462,22.3,10,4.9,0.4
"727",9,7,2,2,435,22.5,10,5.1,0.26
"728",9,7,2,3,445,23.3,8,5.2,0.19
"729",9,7,2,4,510,22.2,8,5.3,0.27
"730",9,7,2,5,465,22.4,11,2.1,0.39
"731",9,7,2,6,451,22.6,11,4.6,0.34
"732",9,7,2,7,445,22.9,10,8.7,0.37
"733",9,7,2,8,445,22.5,8,6.7,0.2
"734",9,7,2,9,496,23.1,10,6,0.16
"735",9,7,2,10,514,22.8,11,4.1,0.4
"736",9,7,2,11,450,22.6,6,6,0.47
"737",9,7,2,12,497,23.1,9,5.5,0.38
"738",9,7,2,13,495,23.1,12,3.2,0.48
"739",9,7,2,14,442,22.5,6,5.4,0.36
"740",9,7,2,15,447,22.8,10,4.3,0.44
"741",9,7,2,16,556,22.5,9,3.2,0.35
"742",9,7,2,17,484,23.3,10,5.2,0.25
"743",9,7,2,18,422,23.2,7,4.3,0.15
"744",9,7,2,19,483,22.5,9,5.2,0.12
"745",9,7,2,20,483,23.5,11,4.4,0.38
"746",9,7,2,21,448,23.5,9,4,0.29
"747",9,7,2,22,425,23,10,3.9,0.38
"748",9,7,2,23,467,24,11,5.2,0.55
"749",9,7,2,24,481,25.5,10,3.9,0.46
"750",9,7,2,25,452,22.7,12,5.4,0.62
"751",9,8,2,1,458,23.2,16,3.6,0.66
"752",9,8,2,2,460,23.8,13,5.2,0.41
"753",9,8,2,3,458,23.8,10,5.1,0.59
"754",9,8,2,4,485,22.2,8,6.5,0.53
"755",9,8,2,5,461,22.1,17,1.7,0.77
"756",9,8,2,6,456,22.3,24,5.2,0.65
"757",9,8,2,7,453,22.7,11,6.4,0.91
"758",9,8,2,8,458,22.7,14,6.6,0.65
"759",9,8,2,9,469,23.5,13,6.3,0.68
"760",9,8,2,10,515,22.7,18,2.4,0.18
"761",9,8,2,11,463,22.7,17,6.3,0.9
"762",9,8,2,12,492,23,14,7.5,0.98
"763",9,8,2,13,510,23.3,11,2.9,0.92
"764",9,8,2,14,440,22.7,21,5.4,0.57
"765",9,8,2,15,468,22.7,11,4.2,0.91
"766",9,8,2,16,457,22.3,19,3.1,0.88
"767",9,8,2,17,459,23.4,15,3.7,0.6
"768",9,8,2,18,449,22.9,12,4.4,0.54
"769",9,8,2,19,471,22.7,11,5.8,0.56
"770",9,8,2,20,463,23.2,13,8.4,0.06
"771",9,8,2,21,802,23.2,12,4.5,0.49
"772",9,8,2,22,457,23.1,16,3,0.98
"773",9,8,2,23,456,23.7,17,5.2,0.79
"774",9,8,2,24,523,23.2,10,3.5,0.64
"775",9,8,2,25,463,22.5,22,4.3,0.89
"776",9,9,2,1,427,22.8,9,4.4,0.27
"777",9,9,2,2,418,22.3,13,5.2,0.2
"778",9,9,2,3,511,22.4,12,4.9,0.24
"779",9,9,2,4,610,22,9,6,0.13
"780",9,9,2,5,483,21,14,1.5,0.3
"781",9,9,2,6,469,21.7,14,4.6,0.3
"782",9,9,2,7,449,22.6,13,5.4,0.47
"783",9,9,2,8,418,23,9,3.6,0.23
"784",9,9,2,9,421,23,11,4.7,0.27
"785",9,9,2,10,417,23.1,12,2.1,0.52
"786",9,9,2,11,430,23,9,3.7,0.36
"787",9,9,2,12,441,21.5,10,4.4,0.42
"788",9,9,2,13,452,22.5,13,3.4,0.42
"789",9,9,2,14,427,22,13,4.6,0.26
"790",9,9,2,15,443,22.7,10,4.3,0.43
"791",9,9,2,16,457,22.4,14,3,0.37
"792",9,9,2,17,461,22.5,12,3.2,0.32
"793",9,9,2,18,413,22.7,12,4.3,0.22
"794",9,9,2,19,407,22.4,10,3.8,0.16
"795",9,9,2,20,443,23.2,11,6.4,0.3
"796",9,9,2,21,423,23.3,13,3.3,0.3
"797",9,9,2,22,435,22.9,11,2.5,0.43
"798",9,9,2,23,458,23.1,11,4.4,0.4
"799",9,9,2,24,466,22.6,14,4.6,0.66
"800",9,9,2,25,443,22.5,16,5.3,0.42
"801",9,10,2,1,487,24.3,13,4.7,0.3
"802",9,10,2,2,751,24.2,13,5.2,0.23
"803",9,10,2,3,474,23.9,15,4.8,0.52
"804",9,10,2,4,934,23.9,12,5.3,0.4
"805",9,10,2,5,507,23.9,16,2,0.61
"806",9,10,2,6,517,24,11,4.9,0.61
"807",9,10,2,7,461,24.2,9,6.1,0.9
"808",9,10,2,8,505,24.6,11,3.3,0.49
"809",9,10,2,9,648,24.8,11,4.3,0.83
"810",9,10,2,10,468,25,11,2.1,1.16
"811",9,10,2,11,607,24.8,14,3.6,0.74
"812",9,10,2,12,509,24.9,11,3.8,0.92
"813",9,10,2,13,723,24.8,13,4.8,0.66
"814",9,10,2,14,474,24.6,18,4.6,0.5
"815",9,10,2,15,485,25.2,15,4,0.69
"816",9,10,2,16,463,24.8,15,3,0.79
"817",9,10,2,17,605,25.1,15,3.4,0.4
"818",9,10,2,18,468,24.5,13,3.8,0.55
"819",9,10,2,19,554,24.4,10,4.1,0.65
"820",9,10,2,20,493,24.6,14,6,0.65
"821",9,10,2,21,687,24.4,13,3.2,0.53
"822",9,10,2,22,502,24.9,11,2.5,0.79
"823",9,10,2,23,528,26.5,13,4.8,0.96
"824",9,10,2,24,481,26,16,4.1,0.55
"825",9,10,2,25,450,24.6,15,3.5,0.74
"826",9,11,2,1,477,25,24,3.8,0.47
"827",9,11,2,2,493,25.1,21,5,0.47
"828",9,11,2,3,473,24.5,19,5.5,0.68
"829",9,11,2,4,503,25.2,21,5.75,0.66
"830",9,11,2,5,533,25.3,25,2,0.85
"831",9,11,2,6,493,25.5,20,4.75,1
"832",9,11,2,7,455,25.1,19,6.5,0.96
"833",9,11,2,8,468,25.2,19,3.5,0.66
"834",9,11,2,9,493,24.9,15,5,0.51
"835",9,11,2,10,483,25.5,18,2.2,1.49
"836",9,11,2,11,591,25.4,16,3.5,0.87
"837",9,11,2,12,495,26.3,22,4.5,0.87
"838",9,11,2,13,494,26.1,21,3,0.88
"839",9,11,2,14,472,25.1,25,5,0.71
"840",9,11,2,15,541,25.2,21,5.25,0.8
"841",9,11,2,16,496,26.1,23,3,0.87
"842",9,11,2,17,463,26.4,22,3,0.63
"843",9,11,2,18,499,25.1,22,3.75,0.57
"844",9,11,2,19,445,25.3,15,4.5,0.6
"845",9,11,2,20,743,25.5,20,6,0.52
"846",9,11,2,21,507,25.3,18,3.5,0.86
"847",9,11,2,22,611,25.7,16,3.5,0.88
"848",9,11,2,23,475,25.7,19,4.5,0.81
"849",9,11,2,24,460,26.2,26,4.5,0.72
"850",9,11,2,25,480,25.6,24,4,0.77
"851",9,12,2,1,496,23.8,17,3.8,0.39
"852",9,12,2,2,481,23.9,15,5,0.3
"853",9,12,2,3,755,23.8,14,5.5,0.12
"854",9,12,2,4,690,24.2,21,5.75,0.35
"855",9,12,2,5,482,24.1,25,2,0.58
"856",9,12,2,6,462,24.1,17,4.75,0.68
"857",9,12,2,7,476,24.2,20,6.5,0.81
"858",9,12,2,8,495,24.4,19,3.5,0.64
"859",9,12,2,9,525,23.9,19,5,0.43
"860",9,12,2,10,501,24.5,17,2.2,0.88
"861",9,12,2,11,464,24.1,19,3.5,0.85
"862",9,12,2,12,507,24.5,12,4.5,0.71
"863",9,12,2,13,510,24.5,17,3,0.67
"864",9,12,2,14,461,24.2,11,5,0.69
"865",9,12,2,15,484,24.2,15,5.25,0.77
"866",9,12,2,16,471,24.5,20,3,0.8
"867",9,12,2,17,468,24.6,15,3,0.59
"868",9,12,2,18,573,24,21,3.75,0.42
"869",9,12,2,19,490,23.9,16,4.5,0.56
"870",9,12,2,20,588,25.3,20,6,0.7
"871",9,12,2,21,455,24,10,3.5,0.82
"872",9,12,2,22,451,24.5,18,3.5,0.88
"873",9,12,2,23,519,24.4,17,4.5,0.84
"874",9,12,2,24,461,24.4,19,4.5,0.62
"875",9,12,2,25,452,24.6,21,4,0.9
"876",10,1,2,1,456,24,30,3.8,0.33
"877",10,1,2,2,492,23.9,34,5,0.34
"878",10,1,2,3,521,23.9,43,5.5,0.41
"879",10,1,2,4,573,24.3,24,5.75,0.56
"880",10,1,2,5,489,24,31,2,0.69
"881",10,1,2,6,490,24.3,27,4.75,0.69
"882",10,1,2,7,508,24.4,33,6.5,0.6
"883",10,1,2,8,627,24.3,29,3.5,0.36
"884",10,1,2,9,549,24.1,42,5,0.48
"885",10,1,2,10,556,24.5,26,2.2,0.74
"886",10,1,2,11,572,24,26,3.5,0.65
"887",10,1,2,12,558,24.6,25,4.5,0.65
"888",10,1,2,13,489,24.3,23,3,0.48
"889",10,1,2,14,583,24.5,34,5,0.45
"890",10,1,2,15,568,24.5,24,5.25,0.64
"891",10,1,2,16,479,24.5,27,3,0.64
"892",10,1,2,17,513,24.6,29,3,0.63
"893",10,1,2,18,565,24.1,26,3.75,0.42
"894",10,1,2,19,608,24.1,19,4.5,0.46
"895",10,1,2,20,504,24.5,24,6,0.54
"896",10,1,2,21,483,24.5,20,3.5,0.63
"897",10,1,2,22,503,24.8,24,3.5,0.85
"898",10,1,2,23,468,24.6,25,4.5,0.7
"899",10,1,2,24,629,24.9,29,4.5,0.42
"900",10,1,2,25,517,24.7,25,4,0.87
"901",10,2,2,1,483,23.1,39,2.9,0.45
"902",10,2,2,2,492,22.9,37,4.5,0.14
"903",10,2,2,3,502,23.1,63,4.25,0.38
"904",10,2,2,4,485,23.3,23,5.5,0.66
"905",10,2,2,5,603,23.3,58,2.9,0.73
"906",10,2,2,6,599,23.8,31,4.25,0.74
"907",10,2,2,7,644,23.4,35,6,0.66
"908",10,2,2,8,745,23.2,53,3.5,0.38
"909",10,2,2,9,609,23.1,43,4.75,0.58
"910",10,2,2,10,868,23.7,43,3,0.52
"911",10,2,2,11,559,22.98,37,4.25,0.64
"912",10,2,2,12,569,23.7,47,4.25,0.61
"913",10,2,2,13,600,23.4,23,3.5,0.64
"914",10,2,2,14,659,23.6,54,5,0.42
"915",10,2,2,15,617,23.6,54,5,0.45
"916",10,2,2,16,531,23.6,35,3.5,0.55
"917",10,2,2,17,512,23.7,30,2.5,0.64
"918",10,2,2,18,591,23.2,54,4,0.32
"919",10,2,2,19,538,22.9,35,4,0.46
"920",10,2,2,20,568,23.5,53,5.5,0.66
"921",10,2,2,21,516,23.4,20,3.5,0.69
"922",10,2,2,22,517,23.7,25,3,0.87
"923",10,2,2,23,481,23.8,49,6,0.69
"924",10,2,2,24,564,24,44,3.5,0.46
"925",10,2,2,25,476,23.9,30,3,0.72
"926",10,3,2,1,482,22,37,3,0.42
"927",10,3,2,2,473,22.4,40,4.5,0.22
"928",10,3,2,3,491,22.3,34,4.25,0.31
"929",10,3,2,4,489,22.4,41,5.5,0.5
"930",10,3,2,5,499,22.5,41,2.9,0.4
"931",10,3,2,6,604,22.4,41,4.25,0.46
"932",10,3,2,7,516,22.7,43,6,0.7
"933",10,3,2,8,494,22.6,31,3.5,0.46
"934",10,3,2,9,564,22.1,30,4.75,0.49
"935",10,3,2,10,524,22.3,40,3.2,0.43
"936",10,3,2,11,507,22.2,32,4.25,0.72
"937",10,3,2,12,666,23.5,39,4.25,0.4
"938",10,3,2,13,569,22.4,30,3.5,0.76
"939",10,3,2,14,593,22.5,40,5,0.37
"940",10,3,2,15,557,22,34,5,0.3
"941",10,3,2,16,483,22.7,43,3.5,0.47
"942",10,3,2,17,589,22.4,41,2.8,0.44
"943",10,3,2,18,622,22.7,46,4,0.4
"944",10,3,2,19,526,22.6,37,4,0.42
"945",10,3,2,20,512,22.8,36,5.5,0.2
"946",10,3,2,21,545,22.3,35,3.5,0.2
"947",10,3,2,22,486,22.3,46,3,0.87
"948",10,3,2,23,515,22.7,34,6,0.89
"949",10,3,2,24,469,23,43,3.5,0.44
"950",10,3,2,25,458,22.9,42,3,0.68
"951",10,4,2,1,581,24,25,2.8,0.5
"952",10,4,2,2,612,24,18,5,0.43
"953",10,4,2,3,593,23.9,15,3.2,0.97
"954",10,4,2,4,547,24.1,15,6,0.45
"955",10,4,2,5,645,24.1,22,2.5,0.37
"956",10,4,2,6,563,24,19,5.3,0.97
"957",10,4,2,7,530,24.2,17,4.7,1.08
"958",10,4,2,8,610,24.4,14,3.2,0.41
"959",10,4,2,9,571,23.9,19,5.5,0.3
"960",10,4,2,10,498,24.5,18,2.75,1.24
"961",10,4,2,11,499,24.4,10,4.4,0.71
"962",10,4,2,12,571,24.5,14,4.6,0.49
"963",10,4,2,13,528,25.2,14,3.7,0.97
"964",10,4,2,14,579,24.1,20,5.4,0.66
"965",10,4,2,15,505,24.4,24,5.5,0.81
"966",10,4,2,16,491,24.1,12,3,0.89
"967",10,4,2,17,480,24.2,27,1.5,0.75
"968",10,4,2,18,649,24.3,23,4.2,0.22
"969",10,4,2,19,611,24,13,3.9,0.49
"970",10,4,2,20,496,24.2,24,6.6,0.58
"971",10,4,2,21,482,24.4,19,5.6,0.6
"972",10,4,2,22,471,24.7,23,3,0.97
"973",10,4,2,23,500,24.6,13,6.4,0.69
"974",10,4,2,24,564,24,12,4.3,0.58
"975",10,4,2,25,672,24.6,14,3.5,0.48
"976",10,5,2,1,438,19.8,9,2.7,0.2
"977",10,5,2,2,537,20.5,11,4.8,0.05
"978",10,5,2,3,652,21.15,8,3.7,0.14
"979",10,5,2,4,452,20.5,8,5.4,0.06
"980",10,5,2,5,430,20.2,9,2.3,0.21
"981",10,5,2,6,535,20.4,9,5.5,0.2
"982",10,5,2,7,534,21.1,8,5.7,0.1
"983",10,5,2,8,412,21.4,6,4.8,0.08
"984",10,5,2,9,402,20.6,8,5,0.93
"985",10,5,2,10,453,20.5,15,2.5,0.18
"986",10,5,2,11,646,20.8,9,3.7,0.06
"987",10,5,2,12,435,21,9,4.7,0.23
"988",10,5,2,13,496,21,9,3.3,0.36
"989",10,5,2,14,423,20.6,9,5,0.21
"990",10,5,2,15,427,20.7,8,4.8,0.26
"991",10,5,2,16,572,20.8,13,2.3,0.2
"992",10,5,2,17,455,20.8,9,1,0.23
"993",10,5,2,18,394,21.8,8,3,0.03
"994",10,5,2,19,428,21.1,9,3.3,0.09
"995",10,5,2,20,446,21.8,8,5,0.09
"996",10,5,2,21,416,21.7,14,3,0.13
"997",10,5,2,22,480,21.1,11,3.1,0.13
"998",10,5,2,23,436,21.2,10,5.1,0.26
"999",10,5,2,24,479,21.4,9,4,0.19
"1000",10,5,2,25,422,21.1,16,3.5,0.23
"1001",10,6,2,1,451,22.3,7,3.6,0.34
"1002",10,6,2,2,449,22.4,10,4.8,0.31
"1003",10,6,2,3,463,22.8,6,4.7,0.2
"1004",10,6,2,4,588,22.5,12,6.5,0.17
"1005",10,6,2,5,462,22.7,6,3,0.39
"1006",10,6,2,6,526,22.8,15,5.7,0.39
"1007",10,6,2,7,527,23.1,11,7.5,0.27
"1008",10,6,2,8,504,22.9,10,4.4,0.23
"1009",10,6,2,9,519,23.1,7,5.7,0.18
"1010",10,6,2,10,575,23,15,2.3,0.48
"1011",10,6,2,11,680,23,11,3.9,0.1
"1012",10,6,2,12,589,22.8,8,4.1,0.2
"1013",10,6,2,13,503,22.9,13,3.9,0.43
"1014",10,6,2,14,487,22.4,12,5.2,0.35
"1015",10,6,2,15,815,22.6,18,4.8,0.03
"1016",10,6,2,16,715,23.1,16,3.4,0.33
"1017",10,6,2,17,408,23.2,14,2.5,0.21
"1018",10,6,2,18,521,22.8,19,5.5,0.1
"1019",10,6,2,19,473,23.3,9,3.6,0.15
"1020",10,6,2,20,455,24.2,13,7.3,0.2
"1021",10,6,2,21,568,23.6,17,4.5,0.11
"1022",10,6,2,22,544,24.1,10,4.1,0.18
"1023",10,6,2,23,404,23.8,14,6.1,0.15
"1024",10,6,2,24,469,23.1,19,4.4,0.35
"1025",10,6,2,25,451,23,11,3.8,0.35
"1026",10,7,2,1,432,16.5,0.88,3,0.21
"1027",10,7,2,2,468,17,0.92,4.5,0.27
"1028",10,7,2,3,580,16.9,0.88,4.9,0.11
"1029",10,7,2,4,504,17.3,0.93,5.7,0.23
"1030",10,7,2,5,441,17,0.97,2.9,0.24
"1031",10,7,2,6,535,17.3,0.86,4.8,0.23
"1032",10,7,2,7,479,17.2,0.71,5.7,0.24
"1033",10,7,2,8,525,17.3,0.83,3,0.11
"1034",10,7,2,9,490,17,0.91,5.4,0.15
"1035",10,7,2,10,691,17.5,0.86,2.5,0.44
"1036",10,7,2,11,424,17.2,0.9,3.8,0.19
"1037",10,7,2,12,440,17.4,0.81,3.9,0.16
"1038",10,7,2,13,454,17.6,0.86,4,0.23
"1039",10,7,2,14,481,17.3,0.22,5.1,0.25
"1040",10,7,2,15,472,17.7,0.87,6,0.19
"1041",10,7,2,16,495,17.6,0.83,3,0.26
"1042",10,7,2,17,422,17.4,0.81,4,0.13
"1043",10,7,2,18,417,18.2,0.87,3.6,0.13
"1044",10,7,2,19,431,17.6,0.94,3.9,0.18
"1045",10,7,2,20,473,17.8,0.83,5.2,0.26
"1046",10,7,2,21,469,18.4,0.82,3.8,0.3
"1047",10,7,2,22,417,18.2,0.85,4,0.16
"1048",10,7,2,23,433,18.5,0.79,5.8,0.21
"1049",10,7,2,24,463,17.8,0.86,4.5,0.26
"1050",10,7,2,25,475,17.4,0.89,3.8,0.35
